Outcome Measure ID,Drug Group,Animal,Sex,Type of Ischaemia,Anaesthetic ID,Method of Induction of Injury,Method of Quantification of Injury,Ventiliation,Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Monitoring of Physiological Variables,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Anaesthetic without marked intrinsic neuroprotective activity,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,Time of Administration (mins),Time of Assessment (hrs),yi,si,yi.smd,si.smd
1662,Thrombolytic,Rabbit,Both,Thrombotic,7,3,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,60,5,79.12585782,48.06642367,1.608911709,0.981614476
1663,Thrombolytic,Rabbit,Both,Thrombotic,7,3,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,120,5,49.48364315,48.84540006,0.936442437,0.850390231
1664,Thrombolytic,Rabbit,Both,Thrombotic,7,3,1,Mechanical,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,60,5,85.62145951,28.87977578,1.693616759,0.797910727
1665,Thrombolytic,Rabbit,Both,Thrombotic,7,3,1,Mechanical,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,120,5,43.73280943,56.83751308,0.439540243,0.644934286
1666,Thrombolytic,Rabbit,Unknown,Thrombotic,1,3,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30,0.5,86.57314629,13.3894133,6.421294013,3.974485769
1667,Thrombolytic,Rabbit,Unknown,Thrombotic,1,3,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120,2,54.50901804,15.64795368,2.172462929,2.661356558
1668,Thrombolytic,Rabbit,Unknown,Thrombotic,1,3,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,240,4,32.06412826,13.18539812,1.112719596,0.479114712
1669,Thrombolytic,Rat,Unknown,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,168,41.74757282,25.46578068,1.211844697,0.731810529
1670,Thrombolytic,Rat,Unknown,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,168,26.21359223,25.46578068,0.76092574,0.693082285
1671,Thrombolytic,Rat,Unknown,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240,168,-12.62135922,26.26747429,-0.32191139,0.67147071
1672,Thrombolytic,Rat,Unknown,Thrombotic,2,36,2,Spontaneous,Unknown,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,168,33.99209486,45.46657342,0.834420733,0.77478706
1673,Thrombolytic,Mouse,Unknown,Temporary,6,8,6,Unknown,Unknown,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,336,-38.46153846,29.64469264,-0.691443927,0.60248802
1674,Thrombolytic,Mouse,Unknown,Temporary,6,8,6,Unknown,Unknown,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,336,-9.090909091,30.20818491,-0.160383597,0.578730548
1675,Thrombolytic,Baboon,Male,Temporary,14,44,9,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,210,240,-50.2283105,49.92227231,-0.526459281,0.726214355
1676,Thrombolytic,Baboon,Male,Temporary,14,44,9,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,210,240,-42.46575342,68.96488993,-0.290409333,0.712975282
1677,Thrombolytic,Baboon,Male,Temporary,14,44,9,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,210,240,-2.262443439,34.30668053,-0.035146032,0.577416627
1678,Thrombolytic,Rat,Male,Thrombotic,1,36,8,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,360,24,23.84769539,13.22580224,0.935159339,0.598152713
1679,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,240,28,3.807106599,8.113450982,0.210665716,0.473075533
1680,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Unknown,IVenous,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,240,48,48.71134021,14.18614858,1.424976713,0.489438811
1681,Thrombolytic,Rat,Male,Temporary,3,17,3,Unknown,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,360,24,9.395973154,11.4684614,0.500815454,0.580108207
1682,Thrombolytic,Rat,Male,Temporary,3,17,3,Unknown,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,360,24,1.342281879,13.62267324,0.046279953,0.583957121
1683,Thrombolytic,Rat,Male,Temporary,3,17,3,Unknown,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,360,24,2.013422819,17.5526132,0.060315664,0.645729688
1687,Thrombolytic,Rabbit,Both,Permanent,5,3,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,300,9,-2.311248074,19.20175973,-0.066940581,0.585777366
1688,Thrombolytic,Rabbit,Both,Permanent,5,3,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,240,8,7.648183556,26.14543602,0.145667386,0.518475081
1689,Thrombolytic,Rabbit,Both,Permanent,5,3,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,180,7,28.50678733,24.2535625,0.50342908,0.455950038
1692,Thrombolytic,Rabbit,Unknown,Permanent,5,3,1,Unknown,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,30,6,77.11442786,12.09784127,3.424387095,0.911113496
1693,Thrombolytic,Rabbit,Unknown,Permanent,5,3,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,30,6,83.08457711,11.02189374,4.698481946,1.139297486
1694,Thrombolytic,Mouse,Unknown,Thrombotic,6,8,13,Unknown,IArterial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,24,71.875,10.6662801,3.849383731,1.273808092
1695,Thrombolytic,Rat,Male,Thrombotic,8,3,2,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,-18.51851852,40.06168084,-0.1822055,0.409260498
1696,Thrombolytic,Rat,Male,Thrombotic,8,3,2,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,17.94871795,22.05724427,0.320749943,0.41137694
1697,Thrombolytic,Rat,Male,Thrombotic,8,3,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,15,24,52.94117647,22.35638088,1.119444963,0.549504414
1702,Thrombolytic,Hamster,Male,Permanent,9,10,1,Unknown,IVenous,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20,6,0.901803607,30.43503673,0.017705492,0.707128685
1703,Thrombolytic,Hamster,Male,Permanent,9,10,1,Unknown,IVenous,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20,6,35.97194389,29.57304111,0.747850093,0.745160921
1704,Thrombolytic,Rat,Male,Thrombotic,1,3,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,168,68.62745098,22.51245361,1.547381063,0.749954248
1705,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,168,53.48837209,16.90384689,1.686363123,0.713967088
1706,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,168,53.48837209,52.6732635,0.497435262,0.504276547
1707,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,240,168,16.27906977,49.66082908,0.157364394,0.52665263
1708,Thrombolytic,Rat,Male,Thrombotic,1,36,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120,24,68.29268293,29.54015003,1.732730091,0.749166351
1709,Thrombolytic,Rat,Male,Thrombotic,1,36,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,360,24,29.87804878,45.86971048,0.272752644,0.594724739
1710,Thrombolytic,Rat,Male,Thrombotic,1,3,1,Unknown,IVenous,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,120,24,19.15632754,85.39013541,0.242200286,0.747100459
1711,Thrombolytic,Rat,Male,Thrombotic,1,3,1,Unknown,IVenous,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,360,24,13.5483871,84.07163215,0.203525327,0.746197655
1712,Thrombolytic,Mouse,Unknown,Temporary,1,17,1,Unknown,IVenous,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,24,20.49627792,85.4588121,0.252635361,0.723102936
1713,Thrombolytic,Mouse,Male,Thrombotic,1,36,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,15,24,50.4587156,23.50964048,1.143845769,0.643815611
1714,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IArterial,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,49.26710098,21.62655498,1.320073125,0.919100765
1715,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-5.744125326,30.52486213,-0.08513096,1.342442002
1716,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-42.03655352,25.0271686,-0.999931334,1.447996946
1717,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-76.50130548,31.49760198,-1.07091922,1.462982196
1718,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-31.07049608,31.49760198,-0.434946714,1.362400857
1719,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,15,24,29.24281984,27.08491904,0.558113614,1.375656391
1720,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,15,24,26.37075718,24.45403545,0.678931196,1.391682325
1721,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-45,24,-12.79373368,30.52486213,-0.189609865,1.345610724
1722,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-45,24,-88.77284595,23.04907835,-2.959130846,2.097225478
1723,Thrombolytic,Mouse,Male,Temporary,1,17,1,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,38.0952381,33.34087012,0.955488026,0.853360621
1724,Thrombolytic,Mouse,Male,Temporary,1,17,3,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-17.24137931,22.07973875,-0.446071431,0.645304168
1725,Thrombolytic,Mouse,Male,Temporary,1,17,3,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-22.72727273,7.872958216,-1.538461538,0.692936591
1726,Thrombolytic,Rat,Male,Temporary,1,1,2,Unknown,IVenous,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,90,24,22.72727273,14.40390405,0.776625828,0.748063883
1727,Thrombolytic,Rat,Male,Thrombotic,1,3,13,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,43.87755102,16.29158609,2.341662483,1.08843623
1728,Thrombolytic,Rat,Male,Thrombotic,1,3,13,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,180,24,33.87755102,16.40289592,1.788521576,1.02985859
1729,Thrombolytic,Rat,Male,Thrombotic,1,3,13,Spontaneous,IVenous,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,12.75021758,15.14089217,0.446144342,0.566572142
1730,Thrombolytic,Rabbit,Male,Thrombotic,1,8,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,24,12.90322581,11.90711537,0.46414887,0.454650598
1731,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,48,17.5,26.33913438,0.16889354,0.356375661
1732,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,48,-2.5,31.22498999,-0.023802353,0.383604194
1733,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,48,-17.5,29.47456531,-0.204918136,0.397453994
1734,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,48,42.20588235,15.180574,0.810522402,0.346105313
1735,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,48,12.90824261,24.13984445,0.180746153,0.34618152
1736,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,48,22.11838006,21.54099172,0.33642472,0.331510022
1737,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,48,20.44293015,37.28072223,0.169595415,0.299392661
1738,Thrombolytic,Rabbit,Male,Thrombotic,6,36,6,Unknown,IVenous,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,48,-2.953586498,20.37258219,-0.039620637,0.283099357
1739,Thrombolytic,Rat,Male,Thrombotic,1,36,3,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,24,78.23741007,38.82559918,0.765427114,0.408809689
1740,Thrombolytic,Rat,Male,Thrombotic,1,36,3,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,24,57.89473684,31.99149508,0.657052778,0.38302602
1741,Thrombolytic,Rabbit,Both,Thrombotic,5,3,1,Mechanical,Unknown,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,180,7,-1.655629139,37.703296,-0.024179143,0.605564258
1742,Thrombolytic,Rabbit,Both,Thrombotic,5,3,1,Mechanical,Unknown,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,180,7,32.22591362,32.44947627,0.469470389,0.50905574
1743,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,32.0754717,13.22197902,1.972797072,0.89604006
1744,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,33.01886792,13.75917719,1.779736624,0.930093897
1745,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,50.94339623,15.20093761,2.217964677,1.163369712
1746,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,6.12244898,9.499483023,0.254044392,0.41021373
1747,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,9.756097561,8.476065289,0.437209294,0.39771686
1748,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,180,24,-16,10.83746047,-0.545497164,0.393450973
1749,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,180,24,8.695652174,13.2489,0.240844145,0.379555774
1750,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,4.838709677,8.880127236,0.187791708,0.354440966
1751,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,8.510638298,8.658947126,0.338737346,0.356433164
1752,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,28.81355932,5.172269329,1.919914165,0.436671431
1753,Thrombolytic,Rat,Male,Thrombotic,1,2,1,Unknown,IVenous,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,60,24,7.142857143,9.597925891,0.256484194,0.35520727
1754,Thrombolytic,Monkey,Male,Thrombotic,5,2,2,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,24,47.60051881,22.56387875,1.188796063,0.656145468
1755,Thrombolytic,Rat,Male,Thrombotic,4,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30,24,22.4137931,7.415797644,1.297893027,0.484428663
1756,Thrombolytic,Rat,Male,Thrombotic,1,3,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,64.53900709,12.38599234,2.463213925,0.708203027
1757,Thrombolytic,Rat,Male,Thrombotic,1,3,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,-13.46153846,15.38461538,-0.413636364,0.507043876
1758,Thrombolytic,Guinea Pig,Male,Thrombotic,2,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,23.33333333,13.34478675,0.864022238,0.631216624
1759,Thrombolytic,Guinea Pig,Male,Thrombotic,2,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,40,14.40582444,1.253105868,0.660932108
1760,Thrombolytic,Guinea Pig,Male,Thrombotic,2,2,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,24,41.66666667,13.54724244,1.489187007,0.683380237
1761,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Spontaneous,Unknown,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,240,48,53.57142857,32.08695298,0.889778723,0.618422687
1762,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Spontaneous,Unknown,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,240,48,-18.76451463,28.93577142,-0.344389561,0.612426645
1763,Thrombolytic,Rat,Male,Thrombotic,1,36,2,Spontaneous,Unknown,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,48,0.836042731,23.29445704,0.019739667,0.605552857
1764,Thrombolytic,Rat,Male,Thrombotic,1,36,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30,24,63.95705521,39.44681855,0.776666891,0.616666205
1765,Thrombolytic,Rat,Male,Thrombotic,1,3,2,Spontaneous,IArterial,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,180,72,11.38716356,17.66951333,0.289331298,0.474551577
1766,Thrombolytic,Rat,Male,Thrombotic,2,3,8,Mechanical,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,60,6,18.7833879,14.22133202,0.759416028,0.640918265
1767,Thrombolytic,Rat,Male,Thrombotic,2,3,8,Mechanical,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,60,6,-2.429777701,12.68628466,-0.131713533,0.613250525
1768,Thrombolytic,Rat,Male,Thrombotic,6,36,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,24,86.06557377,18.2673167,5.008683206,1.672983563
1769,Thrombolytic,Rat,Male,Thrombotic,6,36,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,24,63.93442623,20.87067781,1.781748692,0.827909356
